"","Date","Time","Temp","Depth","SpCond","BGA","Chla","DOsat","DO","Turbidity"
"6351",2022-08-05,"0:01:34",8.09,21.08,335.07,1.07,0.79,84.03,9.92,0.35
"6352",2022-08-05,"0:01:34",7.16,22.52,335.35,1.09,0.75,84.32,10.19,0.35
"6353",2022-08-05,"0:01:34",6.52,24.1,336.11,1.12,0.79,85.27,10.47,0.3
"6354",2022-08-05,"0:01:34",6.02,25.56,336.28,1.07,0.46,84.83,10.55,0.19
"6355",2022-08-05,"0:01:34",5.95,27.02,336.4,1.05,0.45,84.31,10.5,0.16
"6356",2022-08-05,"0:01:34",5.87,28.6,335.69,1.09,0.47,84.24,10.51,0.27
"6357",2022-08-05,"0:01:34",5.75,30.02,336.05,1.09,0.45,83.79,10.49,0.16
"6358",2022-08-05,"0:01:34",5.71,31.54,336.97,1.04,0.34,81.28,10.18,0.21
"6359",2022-08-05,"0:01:34",5.65,33.03,337.39,1,0.31,81.16,10.18,0.03
"6360",2022-08-05,"0:01:34",5.61,34.55,337.01,1.04,0.29,81,10.17,0.2
"6361",2022-08-05,"0:01:34",5.58,36.05,337.84,1.01,0.21,81.11,10.2,0.02
"6362",2022-08-05,"0:01:34",5.53,37.56,336.85,1.03,0.21,81.88,10.3,0.05
"6363",2022-08-05,"0:01:34",5.48,39.04,337.54,1,0.21,82.34,10.38,0.21
"6364",2022-08-05,"0:01:34",5.44,40.54,336.95,1.04,0.22,81.86,10.33,0.15
"6365",2022-08-05,"0:01:34",5.38,42.02,336.92,1,0.2,82.31,10.4,0.02
"6366",2022-08-05,"0:01:34",5.33,43.62,337.45,0.98,0.21,81.84,10.35,0.07
"6367",2022-08-05,"0:01:34",5.27,45.04,337.98,1.02,0.19,78.99,10.01,0.23
"6368",2022-08-05,"0:01:34",5.23,46.39,338.65,1.03,0.22,77.89,9.88,0.33
"6369",2022-08-05,"12:01:32",24.63,1.01,307.86,-0.18,0.57,110.6,9.19,1.52
"6370",2022-08-05,"12:01:32",24.59,1.48,307.84,-0.16,0.56,110.34,9.18,1.56
"6371",2022-08-05,"12:01:32",24.41,2.97,307.86,-0.05,0.92,109.67,9.15,1.97
"6372",2022-08-05,"12:01:32",24.4,4.49,307.95,-0.08,0.98,109.38,9.13,1.8
"6373",2022-08-05,"12:01:32",24.33,6.02,307.81,-0.06,0.89,108.65,9.08,1.84
"6374",2022-08-05,"12:01:32",24.35,7.51,307.36,-0.01,1.1,108.26,9.05,1.62
"6375",2022-08-05,"12:01:32",24.28,9.03,307.09,0.15,0.88,106.55,8.92,1.8
"6376",2022-08-05,"12:01:32",19.35,10.51,327,0.37,0.53,82.46,7.59,0.55
"6377",2022-08-05,"12:01:32",16.44,12.06,330.43,0.48,0.32,79.62,7.78,0.32
"6378",2022-08-05,"12:01:32",15.63,13.51,328.74,0.63,0.39,78.81,7.84,-0.05
"6379",2022-08-05,"12:01:32",13.04,15,332.82,0.74,0.32,77.53,8.15,0.23
"6380",2022-08-05,"12:01:32",9.77,16.51,335.58,0.9,0.44,80.76,9.15,0.27
"6381",2022-08-05,"12:01:32",8.81,18.01,334.1,1.03,0.65,82.83,9.61,0.16
"6382",2022-08-05,"12:01:32",8.28,19.51,334.01,1.06,0.74,83.82,9.86,0.35
"6383",2022-08-05,"12:01:32",7.71,21.05,333.56,1.02,0.58,84.2,10.04,0.42
"6384",2022-08-05,"12:01:32",6.7,22.59,335.7,1.09,0.64,85.93,10.5,0.09
"6385",2022-08-05,"12:01:32",6.4,24.03,335.21,1.12,0.96,85.58,10.54,0.33
"6386",2022-08-05,"12:01:32",6.17,25.53,335.82,1.09,0.67,84.76,10.5,0.34
"6387",2022-08-05,"12:01:32",5.93,27.07,335.48,1.06,0.34,84.35,10.51,0.21
"6388",2022-08-05,"12:01:32",5.8,28.54,336.73,1.04,0.31,84.55,10.57,0.13
"6389",2022-08-05,"12:01:32",5.69,30.05,336.23,1.07,0.31,86.5,10.84,-0.03
"6390",2022-08-05,"12:01:32",5.64,31.54,337.09,1.04,0.35,82.79,10.39,0.15
"6391",2022-08-05,"12:01:32",5.61,33.04,336.87,1.05,0.31,83.29,10.46,0.32
"6392",2022-08-05,"12:01:32",5.52,34.54,335.94,1.02,0.25,84.73,10.67,0.01
"6393",2022-08-05,"12:01:32",5.48,35.99,336.83,1.05,0.16,84.18,10.61,-0.04
"6394",2022-08-05,"12:01:32",5.44,37.56,336.84,1.04,0.19,82.97,10.47,0.02
"6395",2022-08-05,"12:01:32",5.36,39.06,337.03,1.02,0.18,82.26,10.4,0.06
"6396",2022-08-05,"12:01:32",5.34,40.54,336.55,1.02,0.18,81.67,10.33,-0.02
"6397",2022-08-05,"12:01:32",5.32,42.05,337.35,1.03,0.18,81.07,10.26,0
"6398",2022-08-05,"12:01:32",5.28,43.54,337.48,1.01,0.2,80.61,10.21,0.26
"6399",2022-08-05,"12:01:32",5.25,45.03,338.56,1,0.21,78.1,9.9,0.03
"6400",2022-08-05,"12:01:32",5.21,46.47,338.91,1.01,0.18,77.44,9.82,0.32
"6401",2022-08-06,"0:01:34",24.98,1.09,308.73,-0.11,1.16,112.48,9.3,1.26
"6402",2022-08-06,"0:01:34",24.78,1.55,308.5,-0.09,1.29,112.45,9.32,1.37
"6403",2022-08-06,"0:01:34",24.44,3.07,308.07,-0.09,1.35,108.83,9.08,1.35
"6404",2022-08-06,"0:01:34",24.39,4.57,308.45,-0.11,1.15,109.68,9.16,1.58
"6405",2022-08-06,"0:01:34",24.35,6.07,308.44,-0.06,1.22,107.68,9,1.65
"6406",2022-08-06,"0:01:34",24.26,7.59,308.2,0.05,1.24,107.93,9.04,1.45
"6407",2022-08-06,"0:01:34",23.37,9.08,313.72,0.16,0.95,100.01,8.5,1.27
"6408",2022-08-06,"0:01:34",20.13,10.59,326.66,0.36,0.72,81.97,7.43,0.46
"6409",2022-08-06,"0:01:34",17.1,12.11,329.1,0.68,0.9,79.92,7.7,0.23
"6410",2022-08-06,"0:01:34",15.32,13.59,328.33,0.74,0.75,78.52,7.86,0.21
"6411",2022-08-06,"0:01:34",12.85,15.08,332.84,0.82,0.68,78.04,8.24,0.12
"6412",2022-08-06,"0:01:34",10.88,16.58,333.73,0.89,0.71,79.87,8.84,0.13
"6413",2022-08-06,"0:01:34",9.7,18.07,333.32,1.04,0.93,81.17,9.22,0.32
"6414",2022-08-06,"0:01:34",8.35,19.57,331.07,1.04,0.6,83.68,9.9,0.27
"6415",2022-08-06,"0:01:34",7.15,21.02,334.91,1.07,0.65,85.24,10.3,0.28
"6416",2022-08-06,"0:01:34",6.8,22.6,335.13,1.09,0.68,84.95,10.35,0.2
"6417",2022-08-06,"0:01:34",6.43,24.02,335.27,1.07,0.63,85.55,10.53,0.21
"6418",2022-08-06,"0:01:34",6.1,25.6,335.44,1.09,0.6,85.92,10.66,0.12
"6419",2022-08-06,"0:01:34",5.94,27.09,336.2,1.07,0.44,84.07,10.47,0.2
"6420",2022-08-06,"0:01:34",5.77,28.52,335.99,1.05,0.36,86.84,10.86,-0.03
"6421",2022-08-06,"0:01:34",5.71,30.04,336.06,1.04,0.3,86.64,10.86,0.01
"6422",2022-08-06,"0:01:34",5.68,31.53,337.67,1.04,0.36,82.91,10.4,0.09
"6423",2022-08-06,"0:01:34",5.61,33.03,336.89,1.04,0.3,82.44,10.36,0.34
"6424",2022-08-06,"0:01:34",5.57,34.54,336.82,1.07,0.32,82.46,10.37,0.02
"6425",2022-08-06,"0:01:34",5.55,36.04,336.98,1.05,0.33,82.12,10.33,0.1
"6426",2022-08-06,"0:01:34",5.51,37.56,336.95,1.03,0.26,81.75,10.3,0.13
"6427",2022-08-06,"0:01:34",5.38,39.05,336.79,1,0.22,82.37,10.41,0.03
"6428",2022-08-06,"0:01:34",5.34,40.53,337.53,1.03,0.2,80.78,10.22,0.13
"6429",2022-08-06,"0:01:34",5.29,42.03,337.78,1.03,0.21,79.59,10.08,0
"6430",2022-08-06,"0:01:34",5.2,43.53,339.18,1.04,0.2,77.52,9.84,0.26
"6431",2022-08-06,"0:01:34",5.21,45.04,339.23,0.99,0.2,76.92,9.76,0.24
"6432",2022-08-06,"0:01:34",5.19,46.42,339.5,1.03,0.23,76.92,9.76,0.35
"6433",2022-08-06,"12:01:33",25.38,1.02,305.84,-0.28,0.43,112.68,9.24,1.18
"6434",2022-08-06,"12:01:33",25.18,1.54,305.96,-0.21,0.52,112.46,9.25,1.08
"6435",2022-08-06,"12:01:33",25.06,3.01,307.35,-0.18,0.81,111.54,9.2,1.1
"6436",2022-08-06,"12:01:33",24.89,4.5,308.19,-0.07,1.05,110.57,9.15,1.07
"6437",2022-08-06,"12:01:33",24.62,6.01,308.89,-0.03,1.06,108.75,9.04,1.07
"6438",2022-08-06,"12:01:33",24.52,7.52,308.78,0,0.95,107.69,8.97,1.17
"6439",2022-08-06,"12:01:33",22.94,9.06,315.99,0.13,0.7,93.6,8.04,0.63
"6440",2022-08-06,"12:01:33",19.72,10.56,327.23,0.42,0.63,81.7,7.46,0.52
"6441",2022-08-06,"12:01:33",16.8,12.03,331.34,0.48,0.41,78.75,7.64,0.33
"6442",2022-08-06,"12:01:33",14.88,13.55,332.74,0.66,0.34,77.22,7.8,0.3
"6443",2022-08-06,"12:01:33",12.25,15.02,333.99,0.79,0.37,76.78,8.22,0.2
"6444",2022-08-06,"12:01:33",10.44,16.54,333.69,0.9,0.43,79.63,8.89,0.19
"6445",2022-08-06,"12:01:33",8.9,18.01,334.88,0.93,0.47,82.54,9.56,0.17
"6446",2022-08-06,"12:01:33",7.82,19.57,334.76,1.04,0.58,83.56,9.93,0.2
"6447",2022-08-06,"12:01:33",7.08,21.04,334.76,1.03,0.54,85.04,10.29,0.23
"6448",2022-08-06,"12:01:33",6.78,22.56,335.8,1.08,0.6,85.68,10.45,0.21
"6449",2022-08-06,"12:01:33",6.39,24.1,335.81,1.07,0.67,85.62,10.55,0.17
"6450",2022-08-06,"12:01:33",6.16,25.55,336,1.1,0.81,84.71,10.49,0.19
"6451",2022-08-06,"12:01:33",6,27.04,336.79,1.07,0.42,83.72,10.41,0.22
"6452",2022-08-06,"12:01:33",5.83,28.55,335.94,1.06,0.32,86.9,10.85,0.03
"6453",2022-08-06,"12:01:33",5.68,30.05,335.65,1.02,0.29,86.42,10.83,-0.04
"6454",2022-08-06,"12:01:33",5.61,31.54,336.03,1.03,0.3,86.52,10.87,-0.06
"6455",2022-08-06,"12:01:33",5.57,33,336.38,1.04,0.27,85.5,10.75,0.04
"6456",2022-08-06,"12:01:33",5.51,34.59,336.27,1.05,0.28,86.41,10.88,-0.05
"6457",2022-08-06,"12:01:33",5.46,36.07,336.53,1.05,0.25,85.89,10.83,0.01
"6458",2022-08-06,"12:01:33",5.38,37.57,336.59,1.06,0.26,84.57,10.68,-0.03
"6459",2022-08-06,"12:01:33",5.33,39.05,338.19,1.04,0.22,80.82,10.22,0.08
"6460",2022-08-06,"12:01:33",5.28,40.53,337.89,1.07,0.23,80.1,10.15,0.05
"6461",2022-08-06,"12:01:33",5.28,42.03,338.43,1.04,0.24,79.16,10.03,0.24
"6462",2022-08-06,"12:01:33",5.23,43.56,338.8,1.05,0.22,78.17,9.92,0.07
"6463",2022-08-06,"12:01:33",5.22,45.08,338.78,1.03,0.24,77,9.77,0.09
"6464",2022-08-06,"12:01:33",5.21,46.48,339,1.03,0.18,76.99,9.77,0.32
"6465",2022-08-07,"0:01:34",25.4,1.09,307.23,-0.24,1.14,111.82,9.16,0.89
"6466",2022-08-07,"0:01:34",25.4,1.53,307.6,-0.19,1.12,111.75,9.16,0.86
"6467",2022-08-07,"0:01:34",25.29,3.07,307.67,-0.16,1.23,112.25,9.23,0.91
"6468",2022-08-07,"0:01:34",24.77,4.54,308.55,-0.13,1.13,111.16,9.22,1.03
"6469",2022-08-07,"0:01:34",24.55,6.06,309.11,-0.08,1.04,107.33,8.94,0.92
"6470",2022-08-07,"0:01:34",23.4,7.54,313.81,0.05,0.85,96.11,8.18,0.67
"6471",2022-08-07,"0:01:34",21.69,9.07,322.45,0.16,0.73,86.66,7.59,0.33
"6472",2022-08-07,"0:01:34",19.04,10.51,329.05,0.37,0.66,80.4,7.45,0.29
"6473",2022-08-07,"0:01:34",16.96,12.08,330.73,0.71,1,77.59,7.5,0.4
"6474",2022-08-07,"0:01:34",14.65,13.57,332.94,0.86,0.98,75.15,7.63,0.29
"6475",2022-08-07,"0:01:34",12.36,15.06,333.72,0.88,0.81,76.28,8.15,0.11
"6476",2022-08-07,"0:01:34",10.18,16.56,333.71,1,0.77,80.7,9.07,0.23
"6477",2022-08-07,"0:01:34",8.6,18.05,335.1,1.06,0.84,83.06,9.68,0.19
"6478",2022-08-07,"0:01:34",7.6,19.59,335.12,1.1,0.75,83.89,10.02,0.19
"6479",2022-08-07,"0:01:34",6.84,21.07,335.81,1.05,0.7,84.65,10.31,0.17
"6480",2022-08-07,"0:01:34",6.44,22.52,335.98,1.06,0.68,85.81,10.55,0.23
"6481",2022-08-07,"0:01:34",6.15,24.07,335.68,1.12,0.66,86.96,10.77,0.15
"6482",2022-08-07,"0:01:34",5.99,25.57,336.25,1.06,0.4,86.02,10.7,0.06
"6483",2022-08-07,"0:01:34",5.89,27.04,335.62,1.05,0.35,85.93,10.72,0.02
"6484",2022-08-07,"0:01:34",5.8,28.6,336,1.05,0.29,85.9,10.74,0.07
"6485",2022-08-07,"0:01:34",5.7,30.03,336.15,1.05,0.31,86.59,10.85,-0.03
"6486",2022-08-07,"0:01:34",5.65,31.62,335.9,1.03,0.27,88.1,11.06,-0.06
"6487",2022-08-07,"0:01:34",5.58,33.11,335.84,1.03,0.29,87.88,11.05,0.04
"6488",2022-08-07,"0:01:34",5.5,34.5,336.21,1.04,0.26,86.53,10.9,0.14
"6489",2022-08-07,"0:01:34",5.47,36.06,336.12,1.03,0.28,83.68,10.55,-0.03
"6490",2022-08-07,"0:01:34",5.43,37.55,336.35,1.03,0.24,83.14,10.49,-0.08
"6491",2022-08-07,"0:01:34",5.41,39.03,337.53,1.04,0.23,82.32,10.39,-0.04
"6492",2022-08-07,"0:01:34",5.34,40.53,336.13,1,0.22,83.01,10.5,-0.11
"6493",2022-08-07,"0:01:34",5.31,42.04,337.31,1.02,0.22,81.54,10.32,-0.06
"6494",2022-08-07,"0:01:34",5.3,43.54,337.07,1.01,0.24,80.32,10.17,0.13
"6495",2022-08-07,"0:01:34",5.23,45.03,338.9,1.02,0.23,77.43,9.82,0.22
"6496",2022-08-07,"0:01:34",5.24,46.42,338.78,1.02,0.2,77.43,9.82,0.2
"6497",2022-08-07,"12:01:33",25.55,0.98,308.02,-0.24,0.69,111.93,9.15,0.77
"6498",2022-08-07,"12:01:33",25.4,1.51,308.11,-0.23,0.79,111.69,9.15,0.82
"6499",2022-08-07,"12:01:33",25.13,3.01,308.36,-0.17,1,111.87,9.22,0.81
"6500",2022-08-07,"12:01:33",24.93,4.54,307.55,-0.13,1,110.39,9.13,0.86
"6501",2022-08-07,"12:01:33",24.82,6.01,307.86,-0.06,1.01,109.27,9.05,0.95
"6502",2022-08-07,"12:01:33",24.45,7.54,309.47,0.02,0.94,105.14,8.77,0.9
"6503",2022-08-07,"12:01:33",22.57,8.98,317.7,0.14,0.76,89.62,7.74,0.42
"6504",2022-08-07,"12:01:33",19.27,10.5,327.84,0.44,0.65,80.13,7.39,0.28
"6505",2022-08-07,"12:01:33",16.72,12.07,331.76,0.53,0.42,76.61,7.44,0.37
"6506",2022-08-07,"12:01:33",14.49,13.56,333.16,0.67,0.33,73.14,7.47,0.27
"6507",2022-08-07,"12:01:33",12.19,14.98,333.72,0.8,0.37,77.01,8.25,0.22
"6508",2022-08-07,"12:01:33",9.98,16.57,334.21,0.93,0.47,80.72,9.12,0.18
"6509",2022-08-07,"12:01:33",8.58,18.03,334.53,0.99,0.52,82.94,9.68,0.29
"6510",2022-08-07,"12:01:33",7.66,19.55,335.13,1.04,0.57,83.57,9.97,0.22
"6511",2022-08-07,"12:01:33",7.07,21.05,335.65,1.05,0.61,85.07,10.29,0.2
"6512",2022-08-07,"12:01:33",6.6,22.57,335.21,1.04,0.54,86.39,10.59,0.19
"6513",2022-08-07,"12:01:33",6.18,24.08,335.72,1.1,0.84,86.25,10.68,0.23
"6514",2022-08-07,"12:01:33",6.05,25.58,336.11,1.07,0.57,85.91,10.67,0.06
"6515",2022-08-07,"12:01:33",5.95,27.07,335.8,1.06,0.49,87.02,10.83,-0.01
"6516",2022-08-07,"12:01:33",5.79,28.56,335.65,1.03,0.31,87.87,10.99,-0.01
"6517",2022-08-07,"12:01:33",5.67,30.06,336.29,1.02,0.26,87.26,10.94,-0.03
"6518",2022-08-07,"12:01:33",5.58,31.6,335.88,1.02,0.27,87.65,11.02,-0.05
"6519",2022-08-07,"12:01:33",5.49,33.05,335.92,1.02,0.21,86.19,10.86,0
"6520",2022-08-07,"12:01:33",5.45,34.58,336.81,1,0.27,82.84,10.45,-0.02
"6521",2022-08-07,"12:01:33",5.43,36.08,336.31,1.01,0.2,83,10.47,-0.02
"6522",2022-08-07,"12:01:33",5.39,37.53,337.11,1.02,0.22,82.16,10.38,0.08
"6523",2022-08-07,"12:01:33",5.33,39.07,337.23,1.03,0.21,81.55,10.32,0
"6524",2022-08-07,"12:01:33",5.31,40.55,337.37,1.01,0.26,80.45,10.18,-0.02
"6525",2022-08-07,"12:01:33",5.29,42.05,337.56,1.03,0.22,79.57,10.08,0.06
"6526",2022-08-07,"12:01:33",5.26,43.6,338.26,1.05,0.23,77.29,9.8,0.18
"6527",2022-08-07,"12:01:33",5.23,45.08,338.84,1.02,0.2,76.87,9.75,0.21
"6528",2022-08-07,"12:01:33",5.22,46.49,338.72,1.03,0.23,76.65,9.73,0.24
"6529",2022-08-08,"0:01:34",25.53,1.08,310.11,-0.23,1.09,112.52,9.2,0.45
"6530",2022-08-08,"0:01:34",25.54,1.53,310.55,-0.23,1.18,112.45,9.2,0.47
"6531",2022-08-08,"0:01:34",25.43,3.04,309.73,-0.19,1.16,112.31,9.2,0.48
"6532",2022-08-08,"0:01:34",25.38,4.55,309.15,-0.14,1.18,112.25,9.21,0.57
"6533",2022-08-08,"0:01:34",24.94,6.06,307.55,-0.05,1.32,110.15,9.11,1
"6534",2022-08-08,"0:01:34",24.39,7.57,309.16,0.1,1.27,105.5,8.82,0.85
"6535",2022-08-08,"0:01:34",21.42,9.07,321.8,0.27,0.87,84.51,7.46,0.19
"6536",2022-08-08,"0:01:34",17.59,10.58,330.19,0.64,1.2,78.53,7.5,0.08
"6537",2022-08-08,"0:01:34",16.54,12.08,330.83,0.86,1.29,77.1,7.52,0.21
"6538",2022-08-08,"0:01:34",15.29,13.56,332.19,0.88,1.05,76.16,7.62,0.21
"6539",2022-08-08,"0:01:34",11.98,15.08,333.61,0.9,0.81,76.17,8.21,0.13
"6540",2022-08-08,"0:01:34",10.84,16.56,333.96,0.92,0.71,78.9,8.72,0.24
"6541",2022-08-08,"0:01:34",9.59,18.06,334.26,1.02,0.71,80.5,9.18,0.2
"6542",2022-08-08,"0:01:34",8.22,19.57,334.88,1.06,0.71,82.69,9.74,0.15
"6543",2022-08-08,"0:01:34",7.29,21.08,335.36,1.07,0.68,84.43,10.16,0.22
"6544",2022-08-08,"0:01:34",6.77,22.51,335.56,1.09,0.71,84.94,10.36,0.26
"6545",2022-08-08,"0:01:34",6.46,24.09,335.35,1.1,0.65,85.34,10.49,0.29
"6546",2022-08-08,"0:01:34",6.23,25.57,336.17,1.14,0.94,85.01,10.51,0.16
"6547",2022-08-08,"0:01:34",5.99,27.02,336.16,1.1,0.58,85.98,10.7,0.11
"6548",2022-08-08,"0:01:34",5.86,28.6,335.94,1.08,0.47,85.06,10.62,0.1
"6549",2022-08-08,"0:01:34",5.79,30.03,336.03,1.06,0.41,86.52,10.82,-0.06
"6550",2022-08-08,"0:01:34",5.71,31.53,335.76,1.08,0.41,87.28,10.93,0.09
"6551",2022-08-08,"0:01:34",5.68,33.04,336.2,1.05,0.36,85.82,10.76,-0.1
"6552",2022-08-08,"0:01:34",5.63,34.54,336.24,1.03,0.32,86.97,10.92,-0.14
"6553",2022-08-08,"0:01:34",5.57,36.03,336.48,1.08,0.33,86.13,10.83,-0.11
"6554",2022-08-08,"0:01:34",5.53,37.54,335.99,1.02,0.28,86.06,10.83,0
"6555",2022-08-08,"0:01:34",5.46,39.02,336.04,1.03,0.25,85.78,10.81,0.05
"6556",2022-08-08,"0:01:34",5.4,40.54,336.55,1,0.2,84.98,10.73,-0.01
"6557",2022-08-08,"0:01:34",5.33,42.04,336.63,1.01,0.23,83.92,10.62,0.08
"6558",2022-08-08,"0:01:34",5.28,43.52,337.57,1,0.2,81.59,10.33,-0.02
"6559",2022-08-08,"0:01:34",5.27,45.04,338.94,1.03,0.2,78.16,9.9,0.08
"6560",2022-08-08,"0:01:34",5.23,46.42,338.74,1.04,0.19,77.6,9.84,0.07
"6561",2022-08-08,"12:01:34",25.56,0.98,309.15,-0.32,0.62,111.09,9.08,0.4
"6562",2022-08-08,"12:01:34",25.5,1.54,309.22,-0.24,0.68,111.03,9.09,0.45
"6563",2022-08-08,"12:01:34",25.45,3.02,309.09,-0.23,0.79,110.84,9.08,0.53
"6564",2022-08-08,"12:01:34",25.32,4.53,308.42,-0.17,1,110.67,9.08,0.52
"6565",2022-08-08,"12:01:34",25.26,6.05,307.91,-0.12,1.05,110.08,9.06,0.65
"6566",2022-08-08,"12:01:34",25.05,7.52,307.8,0.01,1.09,108.6,8.96,0.7
"6567",2022-08-08,"12:01:34",21.3,9.02,323.47,0.35,0.76,82.48,7.29,0.18
"6568",2022-08-08,"12:01:34",17.94,10.58,330.11,0.46,0.55,77.32,7.32,0.11
"6569",2022-08-08,"12:01:34",16.06,12.02,331.84,0.57,0.42,75.64,7.45,0.1
"6570",2022-08-08,"12:01:34",12.99,13.54,333.6,0.72,0.36,75.19,7.91,0.14
"6571",2022-08-08,"12:01:34",11.25,15.08,333.87,0.82,0.37,78.22,8.57,0.18
"6572",2022-08-08,"12:01:34",9.89,16.59,334.07,0.91,0.43,79.75,9.02,0.32
"6573",2022-08-08,"12:01:34",8.77,18.04,334.76,0.92,0.45,81.92,9.51,0.24
"6574",2022-08-08,"12:01:34",8.13,19.5,335.09,1.01,0.58,83.06,9.79,0.28
"6575",2022-08-08,"12:01:34",6.97,21.04,335.74,1.07,0.57,83.8,10.17,0.26
"6576",2022-08-08,"12:01:34",6.32,22.48,335.68,1.08,0.78,86.33,10.65,0.19
"6577",2022-08-08,"12:01:34",6.1,24.07,335.85,1.1,0.63,86.12,10.68,0.19
"6578",2022-08-08,"12:01:34",5.95,25.46,335.79,1.04,0.38,85.43,10.64,0.13
"6579",2022-08-08,"12:01:34",5.83,27.05,336.1,1.05,0.34,85.56,10.69,0.02
"6580",2022-08-08,"12:01:34",5.71,28.54,336.21,1.04,0.33,86.34,10.82,-0.01
"6581",2022-08-08,"12:01:34",5.64,30.12,335.8,1.05,0.33,87.41,10.97,0.07
"6582",2022-08-08,"12:01:34",5.6,31.57,336.53,1.04,0.31,86.32,10.84,-0.04
"6583",2022-08-08,"12:01:34",5.53,33.02,335.64,1.05,0.26,87.5,11.01,-0.06
"6584",2022-08-08,"12:01:34",5.5,34.52,336.28,1.01,0.28,84.42,10.63,0
"6585",2022-08-08,"12:01:34",5.46,36.04,336.36,1.02,0.22,85.28,10.75,-0.01
"6586",2022-08-08,"12:01:34",5.4,37.59,336.29,1.04,0.21,84.83,10.71,-0.08
"6587",2022-08-08,"12:01:34",5.36,39.05,336.55,1.04,0.25,83.81,10.59,-0.05
"6588",2022-08-08,"12:01:34",5.27,40.61,336.74,1.01,0.2,82.28,10.43,0.01
"6589",2022-08-08,"12:01:34",5.23,42.12,337.9,1.04,0.2,80.15,10.16,0
"6590",2022-08-08,"12:01:34",5.23,43.57,338.81,1.02,0.21,76.72,9.73,0.18
"6591",2022-08-08,"12:01:34",5.23,45,339.26,1.04,0.18,76.54,9.71,0.14
"6592",2022-08-08,"12:01:34",5.22,46.51,339.18,1.01,0.2,76.25,9.67,0.12
"6593",2022-08-09,"0:01:34",25.36,1.08,307.93,-0.22,1.23,110.85,9.09,0.35
"6594",2022-08-09,"0:01:34",25.35,1.53,307.97,-0.2,1.31,110.74,9.08,0.39
"6595",2022-08-09,"0:01:34",25.35,3.06,308.02,-0.18,1.34,110.68,9.08,0.3
"6596",2022-08-09,"0:01:34",25.31,4.58,307.79,-0.15,1.37,110.29,9.06,0.45
"6597",2022-08-09,"0:01:34",25.29,6.04,308.12,-0.18,1.39,110.13,9.04,0.48
"6598",2022-08-09,"0:01:34",25.28,7.55,308.04,-0.07,1.53,109.81,9.02,0.54
"6599",2022-08-09,"0:01:34",24.43,9.09,310.96,0.15,1.37,103.46,8.63,0.45
"6600",2022-08-09,"0:01:34",19.28,10.59,327.74,0.44,1,78.65,7.27,0.08
"6601",2022-08-09,"0:01:34",16.64,12.08,331.66,0.69,0.95,75.61,7.35,0.23
"6602",2022-08-09,"0:01:34",14.49,13.58,332.79,0.85,0.97,74.26,7.57,0.08
"6603",2022-08-09,"0:01:34",12.01,15.07,332.78,0.86,0.76,75.96,8.19,0.14
"6604",2022-08-09,"0:01:34",10.17,16.56,334.1,0.93,0.71,78.63,8.83,0.21
"6605",2022-08-09,"0:01:34",9.27,18.07,334.04,1.02,0.73,79.82,9.16,0.16
"6606",2022-08-09,"0:01:34",8.2,19.57,334.6,1.09,0.74,83.19,9.79,0.15
"6607",2022-08-09,"0:01:34",7.36,21.09,334.77,1.12,0.72,83.75,10.07,0.16
"6608",2022-08-09,"0:01:34",6.74,22.59,335.51,1.12,0.72,85.36,10.42,0.16
"6609",2022-08-09,"0:01:34",6.37,24.02,335.35,1.16,0.74,86.3,10.63,0.26
"6610",2022-08-09,"0:01:34",6.13,25.58,335.73,1.15,1.01,86.11,10.67,0.39
"6611",2022-08-09,"0:01:34",5.96,27.03,335.25,1.11,0.58,86.67,10.79,0.12
"6612",2022-08-09,"0:01:34",5.84,28.59,335.89,1.11,0.63,85.17,10.64,-0.07
"6613",2022-08-09,"0:01:34",5.75,30.02,335.8,1.07,0.43,85.75,10.73,0.07
"6614",2022-08-09,"0:01:34",5.66,31.52,335.97,1.05,0.34,86.23,10.82,0.03
"6615",2022-08-09,"0:01:34",5.58,33.02,336.51,1.05,0.33,83.75,10.53,0.06
"6616",2022-08-09,"0:01:34",5.5,34.53,336.32,1.04,0.25,83.62,10.53,-0.08
"6617",2022-08-09,"0:01:34",5.43,36.05,336.75,1.03,0.26,83.49,10.53,-0.03
"6618",2022-08-09,"0:01:34",5.38,37.54,337.1,1.03,0.23,82.98,10.48,-0.01
"6619",2022-08-09,"0:01:34",5.32,39.03,337.33,1.01,0.25,81.74,10.34,0.07
"6620",2022-08-09,"0:01:34",5.28,40.53,337.74,1.01,0.2,78.91,10,-0.01
"6621",2022-08-09,"0:01:34",5.24,42.08,339.05,1,0.2,76.57,9.71,0.12
"6622",2022-08-09,"0:01:34",5.23,43.61,339.03,1.01,0.2,76.25,9.67,0.3
"6623",2022-08-09,"0:01:34",5.21,45.03,339.37,1.05,0.19,76.12,9.66,0.05
"6624",2022-08-09,"0:01:34",5.21,46.41,339.55,1.04,0.22,76.03,9.65,0.07
"6625",2022-08-09,"12:01:33",25.29,1.05,308.15,-0.17,1.14,109.44,8.99,0.42
"6626",2022-08-09,"12:01:33",25.29,1.51,308.12,-0.19,1.15,109.39,8.98,0.3
"6627",2022-08-09,"12:01:33",25.25,3.03,308.19,-0.2,1.09,109.06,8.96,0.28
"6628",2022-08-09,"12:01:33",25.19,4.53,307.92,-0.13,1.13,108.61,8.94,0.32
